"gbif","tank","genus_jw","se_jw","gswitch","bothtpl","suspect","remove","keep.manual"
"Lathyrus odoratus","Lathyrus odoratus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus rotundifolius","Lathyrus rotundifolius",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus ochrus","Lathyrus ochrus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus niger","Lathyrus niger",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus graminifolius","Lathyrus graminifolius",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus laevigatus","Lathyrus laevigatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus lanszwertii","Lathyrus lanszwertii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus heterophyllus","Lathyrus heterophyllus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus tingitanus","Lathyrus tingitanus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus nissolia","Lathyrus nissolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus undulatus","Lathyrus undulatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus pallescens","Lathyrus pallescens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus splendens","Lathyrus splendens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus littoralis","Lathyrus littoralis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus pratensis","Lathyrus pratensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus incurvus","Lathyrus incurvus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus vernus","Lathyrus vernus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus digitatus","Lathyrus digitatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus hygrophilus","Lathyrus hygrophilus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus sylvestris","Lathyrus sylvestris",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus latifolius","Lathyrus latifolius",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lathyrus pusillus","Lathyrus pusillus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Latua pubiflora","Latua pubiflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laubertia contorta","Laubertia contorta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Launaea sarmentosa","Launaea sarmentosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Launaea arborescens","Launaea arborescens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Launaea cornuta","Launaea cornuta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Launaea nudicaulis","Launaea nudicaulis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Launaea rarifolia","Launaea rarifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Launaea lanifera","Launaea lanifera",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurelia serrata","Laurelia serrata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurelia philippiana","Laurelia philippiana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurelia sempervirens","Laurelia sempervirens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laureliopsis philippiana","Laureliopsis philippiana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurembergia repens","Laurembergia repens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lauridia tetragona","Lauridia tetragona",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lauro-cerasus phaeosticta","Laurocerasus phaeosticta",0.9871794872,1,"False",FALSE,FALSE,FALSE,TRUE
"Lauro-cerasus officinalis","Laurocerasus officinalis",0.9871794872,1,"False",FALSE,FALSE,FALSE,TRUE
"Lauro-cerasus zippeliana","Laurocerasus zippeliana",0.9871794872,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurophyllus capensis","Laurophyllus capensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus caerulea","Laurus caerulea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus foetens","Laurus foetens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus obtusifolia","Laurus obtusifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus indica","Laurus indica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus azorica","Laurus azorica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus calicaris","Laurus calicaris",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus peumo","Laurus peumo",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus canariensis","Laurus canariensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus reticulata","Laurus reticulata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus leucoxylon","Laurus leucoxylon",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus parthenoxylon","Laurus parthenoxylon",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus involucrata","Laurus involucrata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus triplinervis","Laurus triplinervis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus nobilis","Laurus nobilis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus triandra","Laurus triandra",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus soncaurium","Laurus soncaurium",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus montana","Laurus montana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus limbosa","Laurus limbosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus benzoin","Laurus benzoin",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus pallens","Laurus pallens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus pendula","Laurus pendula",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus belloto","Laurus belloto",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Laurus ocotea","Laurus ocotea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula fragrans","Lavandula fragrans",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula stoechas","Lavandula stoechas",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula pinnatifida","Lavandula pinnatifida",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula hybrida","Lavandula hybrida",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula multifida","Lavandula multifida",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula latifolia","Lavandula latifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula erigens","Lavandula erigens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula lanata","Lavandula lanata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula bipinnata","Lavandula bipinnata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula burmanni","Lavandula burmanni",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula interrupta","Lavandula interrupta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula inclinans","Lavandula inclinans",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula vulgaris","Lavandula vulgaris",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula angustifolia","Lavandula angustifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula tomentosa","Lavandula tomentosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavandula delphinensis","Lavandula delphinensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera punctata","Lavatera punctata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera lusitanica","Lavatera lusitanica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera olbia","Lavatera olbia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera undulata","Lavatera undulata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera sylvestris","Lavatera sylvestris",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera sicula","Lavatera sicula",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera subovata","Lavatera subovata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera acerifolia","Lavatera acerifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera thuringiaca","Lavatera thuringiaca",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera maritima","Lavatera maritima",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera hispida","Lavatera hispida",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera rotundata","Lavatera rotundata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera micans","Lavatera micans",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera trimestris","Lavatera trimestris",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera pseudo-olbia","Lavatera pseudo-olbia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera triloba","Lavatera triloba",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera plebeia","Lavatera plebeia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavatera neapolitana","Lavatera neapolitana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lavoisiera cordata","Lavoisiera cordata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lawrencella rosea","Lawrencella rosea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lawrencia squamata","Lawrencia squamata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lawrencia spicata","Lawrencia spicata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lawrencia glomerata","Lawrencia glomerata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lawsonia inermis","Lawsonia inermis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Layia chrysanthemoides","Layia chrysanthemoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Layia heterotricha","Layia heterotricha",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Layia carnosa","Layia carnosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Layia glandulosa","Layia glandulosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leandra dichotoma","Leandra dichotoma",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leandra mexicana","Leandra mexicana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leandra rufescens","Leandra rufescens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leandra secunda","Leandra secunda",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leandra longicoma","Leandra longicoma",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leandra dasytricha","Leandra dasytricha",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leavenworthia torulosa","Leavenworthia torulosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leavenworthia uniflora","Leavenworthia uniflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leavenworthia crassa","Leavenworthia crassa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leavenworthia exigua","Leavenworthia exigua",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leavenworthia alabamica","Leavenworthia alabamica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lebeckia sericea","Lebeckia sericea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lebeckia multiflora","Lebeckia multiflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lebeckia cytisoides","Lebeckia cytisoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lebeckia psiloloba","Lebeckia psiloloba",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lebeckia halenbergensis","Lebeckia halenbergensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lebetanthus myrsinites","Lebetanthus myrsinites",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lebronnecia kokioides","Lebronnecia kokioides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecaniodiscus fraxinifolius","Lecaniodiscus fraxinifolius",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecanorchis multiflora","Lecanorchis multiflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecanthus sasakii","Lecanthus sasakii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecanthus wightii","Lecanthus wightii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecanthus peduncularis","Lecanthus peduncularis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecanthus wallichii","Lecanthus wallichii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lechenaultia heteromera","Lechenaultia heteromera",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lechenaultia linarioides","Lechenaultia linarioides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecocarpus lecocarpoides","Lecocarpus lecocarpoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecocarpus pinnatifidus","Lecocarpus pinnatifidus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecointea peruviana","Lecointea peruviana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecointea amazonica","Lecointea amazonica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecomtedoxa klaineana","Lecomtedoxa klaineana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis poiteaui","Lecythis poiteaui",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis pneumatophora","Lecythis pneumatophora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis confertiflora","Lecythis confertiflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis lanceolata","Lecythis lanceolata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis idatimon","Lecythis idatimon",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis tuyrana","Lecythis tuyrana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis mesophylla","Lecythis mesophylla",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis minor","Lecythis minor",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis ampla","Lecythis ampla",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis prancei","Lecythis prancei",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis pisonis","Lecythis pisonis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis chartacea","Lecythis chartacea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis holcogyne","Lecythis holcogyne",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis ollaria","Lecythis ollaria",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis persistens","Lecythis persistens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis zabucajo","Lecythis zabucajo",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lecythis alutacea","Lecythis alutacea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ledebouria socialis","Ledebouria socialis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ledebouria floribunda","Ledebouria floribunda",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ledebouria ovalifolia","Ledebouria ovalifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ledebouria revoluta","Ledebouria revoluta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ledenbergia macrantha","Ledenbergia macrantha",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ledothamnus guyanensis","Ledothamnus guyanensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ledothamnus steyermarkii","Ledothamnus steyermarkii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ledothamnus tatei","Ledothamnus tatei",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Ledothamnus sessiliflorus","Ledothamnus sessiliflorus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea indica","Leea indica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea bulusanensis","Leea bulusanensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea coccinea","Leea coccinea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea dentata","Leea dentata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea sundaica","Leea sundaica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea euphlebia","Leea euphlebia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea papillosa","Leea papillosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea sumatrana","Leea sumatrana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea guineensis","Leea guineensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea maculata","Leea maculata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea sambucina","Leea sambucina",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea luzonensis","Leea luzonensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea parva","Leea parva",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea gigantea","Leea gigantea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea cumingii","Leea cumingii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea manillensis","Leea manillensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leea spinosa","Leea spinosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leersia dubia","Leersia dubia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leersia japonica","Leersia japonica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leersia australis","Leersia australis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leersia oryzoides","Leersia oryzoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leersia contracta","Leersia contracta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leersia hexandra","Leersia hexandra",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lefebvrea grantii","Lefebvrea grantii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Legnephora moorei","Legnephora moorei",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Legousia hybrida","Legousia hybrida",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Legousia pentagonia","Legousia pentagonia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Legousia speculum-veneris","Legousia speculum-veneris",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Legousia falcata","Legousia falcata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leibnitzia anandria","Leibnitzia anandria",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leidesia procumbens","Leidesia procumbens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leighia linearis","Leighia linearis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leiocarpa tomentosa","Leiocarpa tomentosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leionema equestre","Leionema equestre",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leionema phylicifolium","Leionema phylicifolium",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leionema diosmeum","Leionema diosmeum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leionema lamprophyllum","Leionema lamprophyllum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leionema ralstonii","Leionema ralstonii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leionema carruthersii","Leionema carruthersii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leiospora exscapa","Leiospora exscapa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leiphaimos aurantiaca","Leiphaimos aurantiaca",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leiphaimos stenoloba","Leiphaimos stenoloba",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leiphaimos thalesioides","Leiphaimos thalesioides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leitneria floridana","Leitneria floridana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lejeunea lamacerina","Lejeunea lamacerina",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lejeunea cavifolia","Lejeunea cavifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lelya osteocarpa","Lelya osteocarpa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemaireocereus treleasei","Lemaireocereus treleasei",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemaireocereus montanus","Lemaireocereus montanus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemaireocereus griseus","Lemaireocereus griseus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemaireocereus dumortieri","Lemaireocereus dumortieri",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lembocarpus amoenus","Lembocarpus amoenus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lembotropis nigricans","Lembotropis nigricans",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemna turionifera","Lemna turionifera",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemna tenera","Lemna tenera",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemna gibba","Lemna gibba",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemna valdiviana","Lemna valdiviana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemna disperma","Lemna disperma",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemna japonica","Lemna japonica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemna ecuadoriensis","Lemna ecuadoriensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemna perpusilla","Lemna perpusilla",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemna minor","Lemna minor",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemna minuta","Lemna minuta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemna aequinoctialis","Lemna aequinoctialis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemna obscura","Lemna obscura",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemna trisulca","Lemna trisulca",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemooria burkittii","Lemooria burkittii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lemurorchis madagascariensis","Lemurorchis madagascariensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lennea modesta","Lennea modesta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lennea viridiflora","Lennea viridiflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lens culinaris","Lens culinaris",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lens nigricans","Lens nigricans",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lens ervoides","Lens ervoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lentiscus vulgaris","Lentiscus vulgaris",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lenwebbia prominens","Lenwebbia prominens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leonia crassa","Leonia crassa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leonia glycycarpa","Leonia glycycarpa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leonotis leonurus","Leonotis leonurus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leontice microrrhyncha","Leontice microrrhyncha",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leontice leontopetalum","Leontice leontopetalum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leontodon incanus","Leontodon incanus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leontodon helveticus","Leontodon helveticus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leontodon tuberosus","Leontodon tuberosus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leontodon saxatilis","Leontodon saxatilis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leontodon hispidus","Leontodon hispidus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leontopodium franchetii","Leontopodium franchetii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leontopodium japonicum","Leontopodium japonicum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leontopodium calocephalum","Leontopodium calocephalum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leontopodium microphyllum","Leontopodium microphyllum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leontopodium ochroleucum","Leontopodium ochroleucum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leonurus japonicus","Leonurus japonicus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leonurus glaucescens","Leonurus glaucescens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leonurus multifidus","Leonurus multifidus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leonurus turkestanicus","Leonurus turkestanicus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leonurus macranthus","Leonurus macranthus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leonurus cardiaca","Leonurus cardiaca",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leonurus sibiricus","Leonurus sibiricus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leonurus heterophyllus","Leonurus heterophyllus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leopoldia comosa","Leopoldia comosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Leopoldinia pulchra","Leopoldinia pulchra",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepanthes pilosella","Lepanthes pilosella",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepanthes woodburyana","Lepanthes woodburyana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepanthopsis astrophora","Lepanthopsis astrophora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepechinia fragrans","Lepechinia fragrans",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepechinia chamaedryoides","Lepechinia chamaedryoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepechinia calycina","Lepechinia calycina",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepia marginata","Lepia marginata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepicephalus syriacus","Lepicephalus syriacus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepidaploa canescens","Lepidaploa canescens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepidaploa borinquensis","Lepidaploa borinquensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepiderema hirsuta","Lepiderema hirsuta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepiderema pulchella","Lepiderema pulchella",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepidium lasiocarpum","Lepidium lasiocarpum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepidium nudicaule","Lepidium nudicaule",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepidium fasciculatum","Lepidium fasciculatum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepidium bonariense","Lepidium bonariense",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepidium aschersonii","Lepidium aschersonii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepidium oxytrichum","Lepidium oxytrichum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepidium serra","Lepidium serra",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepidium sativum","Lepidium sativum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Lepidium campestre","Lepidium campestre",1,1,"False",FALSE,FALSE,FALSE,TRUE
