gbif,tank,genus_jw,se_jw,gswitch,bothtpl,suspect,remove,keep.manual
Eriophorum gracile,Eriophorum gracile,1,1,False,FALSE,FALSE,FALSE,
Eriophorum angustifolium,Eriophorum angustifolium,1,1,False,FALSE,FALSE,FALSE,
Eriophyllum lanatum,Eriophyllum lanatum,1,1,False,FALSE,FALSE,FALSE,
Eriophyllum nubigenum,Eriophyllum nubigenum,1,1,False,FALSE,FALSE,FALSE,
Eriophyllum congdonii,Eriophyllum congdonii,1,1,False,FALSE,FALSE,FALSE,
Eriophyllum staechadifolium,Eriophyllum staechadifolium,1,1,False,FALSE,FALSE,FALSE,
Eriopsis rutidobulbon,Eriopsis rutidobulbon,1,1,False,FALSE,FALSE,FALSE,
Eriopsis biloba,Eriopsis biloba,1,1,False,FALSE,FALSE,FALSE,
Eriosema psoraleoides,Eriosema psoraleoides,1,1,False,FALSE,FALSE,FALSE,
Eriospermum bakerianum,Eriospermum bakerianum,1,1,False,FALSE,FALSE,FALSE,
Eriospermum schinzii,Eriospermum schinzii,1,1,False,FALSE,FALSE,FALSE,
Eriospermum abyssinicum,Eriospermum abyssinicum,1,1,False,FALSE,FALSE,FALSE,
Eriospermum bayeri,Eriospermum bayeri,1,1,False,FALSE,FALSE,FALSE,
Eriostemon myoporoides,Eriostemon myoporoides,1,1,False,FALSE,FALSE,FALSE,
Eriostemon difformis,Eriostemon difformis,1,1,False,FALSE,FALSE,FALSE,
Eriostemon neriifolium,Eriostemon neriifolius,1,1,True,FALSE,FALSE,FALSE,
Eriostemon neriifolius,Eriostemon neriifolius,1,1,False,FALSE,FALSE,FALSE,
Eriostemon cuspidatus,Eriostemon cuspidatus,1,1,False,FALSE,FALSE,FALSE,
Eriostemon brevifolius,Eriostemon brevifolius,1,1,False,FALSE,FALSE,FALSE,
Eriosyce ceratistes,Eriosyce ceratistes,1,1,False,FALSE,FALSE,FALSE,
Eriosyce napina,Eriosyce napina,1,1,False,FALSE,FALSE,FALSE,
Eriosyce algarrobensis,Eriosyce algarrobensis,1,1,False,FALSE,FALSE,FALSE,
Eriosyce islayensis,Eriosyce islayensis,1,1,False,FALSE,FALSE,FALSE,
Eriosyce sandillon,Eriosyce sandillon,1,1,False,FALSE,FALSE,FALSE,
Eriosyce spinibarbis,Eriosyce spinibarbis,1,1,False,FALSE,FALSE,FALSE,
Eriosyce aurata,Eriosyce aurata,1,1,False,FALSE,FALSE,FALSE,
Eriosyce subgibbosa,Eriosyce subgibbosa,1,1,False,FALSE,FALSE,FALSE,
Eriotheca ruizii,Eriotheca ruizii,1,1,False,FALSE,FALSE,FALSE,
Eriotheca macrophylla,Eriotheca macrophylla,1,1,False,FALSE,FALSE,FALSE,
Eriotheca candolleana,Eriotheca candolleana,1,1,False,FALSE,FALSE,FALSE,
Eriotheca pentaphylla,Eriotheca pentaphylla,1,1,False,FALSE,FALSE,FALSE,
Eriotheca surinamensis,Eriotheca surinamensis,1,1,False,FALSE,FALSE,FALSE,
Eriotheca pubescens,Eriotheca pubescens,1,1,False,FALSE,FALSE,FALSE,
Eriotheca gracilipes,Eriotheca gracilipes,1,1,False,FALSE,FALSE,FALSE,
Erisma uncinatum,Erisma uncinatum,1,1,False,FALSE,FALSE,FALSE,
Erisma parvifolium,Erisma parvifolium,1,1,False,FALSE,FALSE,FALSE,
Erisma floribundum,Erisma floribundum,1,1,False,FALSE,FALSE,FALSE,
Erithalis harrisii,Erithalis harrisii,1,1,False,FALSE,FALSE,FALSE,
Erithalis fruticosa,Erithalis fruticosa,1,1,False,FALSE,FALSE,FALSE,
Eritrichium multicaule,Eritrichium multicaule,1,1,False,FALSE,FALSE,FALSE,
Eritrichium tergloviense,Eritrichium tergloviense,1,1,False,FALSE,FALSE,FALSE,
Eritrichium nanum,Eritrichium nanum,1,1,False,FALSE,FALSE,FALSE,
Eritrichium hacquetii,Eritrichium hacquetii,1,1,False,FALSE,FALSE,FALSE,
Eritrichium canescens,Eritrichium canescens,1,1,False,FALSE,FALSE,FALSE,
Eritrichium sventenii,Eritrichium sventenii,1,1,False,FALSE,FALSE,FALSE,
Eritrichium pedunculare,Eritrichium pedunculare,1,1,False,FALSE,FALSE,FALSE,
Eritrichium virgatum,Eritrichium virgatum,1,1,False,FALSE,FALSE,FALSE,
Eritrichium pachnophilum,Eritrichium pachnophilum,1,1,False,FALSE,FALSE,FALSE,
Eritrichium glomeratum,Eritrichium glomeratum,1,1,False,FALSE,FALSE,FALSE,
Ernodea littoralis,Ernodea littoralis,1,1,False,FALSE,FALSE,FALSE,
Erodiophyllum elderi,Erodiophyllum elderi,1,1,False,FALSE,FALSE,FALSE,
Erodium romanum,Erodium romanum,1,1,False,FALSE,FALSE,FALSE,
Erodium macrophyllum,Erodium macrophyllum,1,1,False,FALSE,FALSE,FALSE,
Erodium affine,Erodium affine,1,1,False,FALSE,FALSE,FALSE,
Erodium oxyrhinchum,Erodium oxyrhinchum,1,1,False,FALSE,FALSE,FALSE,
Erodium dissectum,Erodium dissectum,1,1,False,FALSE,FALSE,FALSE,
Erodium hirsutum,Erodium hirsutum,1,1,False,FALSE,FALSE,FALSE,
Erodium boraeanum,Erodium boraeanum,1,1,False,FALSE,FALSE,FALSE,
Erodium guttatum,Erodium guttatum,1,1,False,FALSE,FALSE,FALSE,
Erodium texanum,Erodium texanum,1,1,False,FALSE,FALSE,FALSE,
Erodium alsiniflorum,Erodium alsiniflorum,1,1,False,FALSE,FALSE,FALSE,
Erodium arenarium,Erodium arenarium,1,1,False,FALSE,FALSE,FALSE,
Erodium elatum,Erodium elatum,1,1,False,FALSE,FALSE,FALSE,
Erodium tordilioides,Erodium tordilioides,1,1,False,FALSE,FALSE,FALSE,
Erodium amanum,Erodium amanum,1,1,False,FALSE,FALSE,FALSE,
Erodium sabulicolum,Erodium sabulicolum,1,1,False,FALSE,FALSE,FALSE,
Erodium millefolium,Erodium millefolium,1,1,False,FALSE,FALSE,FALSE,
Erodium sennenii,Erodium sennenii,1,1,False,FALSE,FALSE,FALSE,
Erodium parviflorum,Erodium parviflorum,1,1,False,FALSE,FALSE,FALSE,
Erodium soluntinum,Erodium soluntinum,1,1,False,FALSE,FALSE,FALSE,
Erodium manescavi,Erodium manescavi,1,1,False,FALSE,FALSE,FALSE,
Erodium gruinum,Erodium gruinum,1,1,False,FALSE,FALSE,FALSE,
Erodium chaerophyllum,Erodium chaerophyllum,1,1,False,FALSE,FALSE,FALSE,
Erodium praetermissum,Erodium praetermissum,1,1,False,FALSE,FALSE,FALSE,
Erodium sebaceum,Erodium sebaceum,1,1,False,FALSE,FALSE,FALSE,
Erodium commixtum,Erodium commixtum,1,1,False,FALSE,FALSE,FALSE,
Erodium cicutarium,Erodium cicutarium,1,1,False,FALSE,FALSE,FALSE,
Erodium latifolium,Erodium latifolium,1,1,False,FALSE,FALSE,FALSE,
Erodium geifolium,Erodium geifolium,1,1,False,FALSE,FALSE,FALSE,
Erodium moranense,Erodium moranense,1,1,False,FALSE,FALSE,FALSE,
Erodium niveum,Erodium niveum,1,1,False,FALSE,FALSE,FALSE,
Erodium chrysanthum,Erodium chrysanthum,1,1,False,FALSE,FALSE,FALSE,
Erodium pelargoniflorum,Erodium pelargoniflorum,1,1,False,FALSE,FALSE,FALSE,
Erodium moschatum,Erodium moschatum,1,1,False,FALSE,FALSE,FALSE,
Erodium allotrichum,Erodium allotrichum,1,1,False,FALSE,FALSE,FALSE,
Erodium pulverulentum,Erodium pulverulentum,1,1,False,FALSE,FALSE,FALSE,
Erodium maritimum,Erodium maritimum,1,1,False,FALSE,FALSE,FALSE,
Erodium vieillardi,Erodium vieillardii,1,1,False,FALSE,FALSE,FALSE,
Erodium althaeoides,Erodium althaeoides,1,1,False,FALSE,FALSE,FALSE,
Erodium chium,Erodium chium,1,1,False,FALSE,FALSE,FALSE,
Erodium crinitum,Erodium crinitum,1,1,False,FALSE,FALSE,FALSE,
Erodium cinereum,Erodium cinereum,1,1,False,FALSE,FALSE,FALSE,
Erodium petraeum,Erodium petraeum,1,1,False,FALSE,FALSE,FALSE,
Erodium montanum,Erodium montanum,1,1,False,FALSE,FALSE,FALSE,
Erodium subalbidum,Erodium subalbidum,1,1,False,FALSE,FALSE,FALSE,
Erodium foetidum,Erodium foetidum,1,1,False,FALSE,FALSE,FALSE,
Erodium botrys,Erodium botrys,1,1,False,FALSE,FALSE,FALSE,
Erodium tmoleum,Erodium tmoleum,1,1,False,FALSE,FALSE,FALSE,
Erodium laciniatum,Erodium laciniatum,1,1,False,FALSE,FALSE,FALSE,
Erodium ciconium,Erodium ciconium,1,1,False,FALSE,FALSE,FALSE,
Erodium malacoides,Erodium malacoides,1,1,False,FALSE,FALSE,FALSE,
Erodium hoefftianum,Erodium hoefftianum,1,1,False,FALSE,FALSE,FALSE,
Erodium pimpinellifolium,Erodium pimpinellifolium,1,1,False,FALSE,FALSE,FALSE,
Erodium semenovii,Erodium semenovii,1,1,False,FALSE,FALSE,FALSE,
Erodium glutinosum,Erodium glutinosum,1,1,False,FALSE,FALSE,FALSE,
Erodium acaule,Erodium acaule,1,1,False,FALSE,FALSE,FALSE,
Erodium monsonioides,Erodium monsonioides,1,1,False,FALSE,FALSE,FALSE,
Erodium cygnorum,Erodium cygnorum,1,1,False,FALSE,FALSE,FALSE,
Erodium hymenodes,Erodium hymenodes,1,1,False,FALSE,FALSE,FALSE,
Erodium trifolium,Erodium trifolium,1,1,False,FALSE,FALSE,FALSE,
Erodium melanostigma,Erodium melanostigma,1,1,False,FALSE,FALSE,FALSE,
Erodium triviale,Erodium triviale,1,1,False,FALSE,FALSE,FALSE,
Erodium atomarium,Erodium atomarium,1,1,False,FALSE,FALSE,FALSE,
Erodium brachycarpum,Erodium brachycarpum,1,1,False,FALSE,FALSE,FALSE,
Erodium glaucophyllum,Erodium glaucophyllum,1,1,False,FALSE,FALSE,FALSE,
Erodium pilosum,Erodium pilosum,1,1,False,FALSE,FALSE,FALSE,
Erodium absinthoides,Erodium absinthoides,1,1,False,FALSE,FALSE,FALSE,
Erodium stephanianum,Erodium stephanianum,1,1,False,FALSE,FALSE,FALSE,
Erodium cheilanthifolium,Erodium cheilanthifolium,1,1,False,FALSE,FALSE,FALSE,
Erodium glabellum,Erodium glabellum,1,1,False,FALSE,FALSE,FALSE,
Erodium antariense,Erodium antariense,1,1,False,FALSE,FALSE,FALSE,
Erodium pallidiflorum,Erodium pallidiflorum,1,1,False,FALSE,FALSE,FALSE,
Erodium verbenifolium,Erodium verbenifolium,1,1,False,FALSE,FALSE,FALSE,
Erodium carneum,Erodium carneum,1,1,False,FALSE,FALSE,FALSE,
Erodium triangulare,Erodium triangulare,1,1,False,FALSE,FALSE,FALSE,
Erodium australe,Erodium australe,1,1,False,FALSE,FALSE,FALSE,
Erophila rurivaga,Erophila rurivaga,1,1,False,FALSE,FALSE,FALSE,
Erophila lugdunensis,Erophila lugdunensis,1,1,False,FALSE,FALSE,FALSE,
Erophila subtilis,Erophila subtilis,1,1,False,FALSE,FALSE,FALSE,
Erophila bardini,Erophila bardini,1,1,False,FALSE,FALSE,FALSE,
Erophila cinerea,Erophila cinerea,1,1,False,FALSE,FALSE,FALSE,
Erophila subintegra,Erophila subintegra,1,1,False,FALSE,FALSE,FALSE,
Erophila cuneifolia,Erophila cuneifolia,1,1,False,FALSE,FALSE,FALSE,
Erophila pyrenaica,Erophila pyrenaica,1,1,False,FALSE,FALSE,FALSE,
Erophila psilocarpa,Erophila psilocarpa,1,1,False,FALSE,FALSE,FALSE,
Erophila occidentalis,Erophila occidentalis,1,1,False,FALSE,FALSE,FALSE,
Erophila furcipila,Erophila furcipila,1,1,False,FALSE,FALSE,FALSE,
Erophila ozanoni,Erophila ozanoni,1,1,False,FALSE,FALSE,FALSE,
Erophila rubrinaeva,Erophila rubrinaeva,1,1,False,FALSE,FALSE,FALSE,
Erophila breviscapa,Erophila breviscapa,1,1,False,FALSE,FALSE,FALSE,
Erophila hirta,Erophila hirta,1,1,False,FALSE,FALSE,FALSE,
Erophila rubella,Erophila rubella,1,1,False,FALSE,FALSE,FALSE,
Erophila serrata,Erophila serrata,1,1,False,FALSE,FALSE,FALSE,
Erophila lucida,Erophila lucida,1,1,False,FALSE,FALSE,FALSE,
Erophila charbonnelii,Erophila charbonnelii,1,1,False,FALSE,FALSE,FALSE,
Erophila brevipila,Erophila brevipila,1,1,False,FALSE,FALSE,FALSE,
Erophila affinis,Erophila affinis,1,1,False,FALSE,FALSE,FALSE,
Erophila tenuis,Erophila tenuis,1,1,False,FALSE,FALSE,FALSE,
Erophila vestita,Erophila vestita,1,1,False,FALSE,FALSE,FALSE,
Erophila fallacina,Erophila fallacina,1,1,False,FALSE,FALSE,FALSE,
Erophila confinis,Erophila confinis,1,1,False,FALSE,FALSE,FALSE,
Erophila leptophylla,Erophila leptophylla,1,1,False,FALSE,FALSE,FALSE,
Erophila rigidula,Erophila rigidula,1,1,False,FALSE,FALSE,FALSE,
Eruca tenuifolia,Eruca tenuifolia,1,1,False,FALSE,FALSE,FALSE,
Eruca vesicaria,Eruca vesicaria,1,1,False,FALSE,FALSE,FALSE,
Eruca pinnatifida,Eruca pinnatifida,1,1,False,FALSE,FALSE,FALSE,
Erucago campestris,Erucago campestris,1,1,False,FALSE,FALSE,FALSE,
Erucaria hispanica,Erucaria hispanica,1,1,False,FALSE,FALSE,FALSE,
Erucastrum lamarkii,Erucastrum lamarkii,1,1,False,FALSE,FALSE,FALSE,
Erucastrum nasturtiifolium,Erucastrum nasturtiifolium,1,1,False,FALSE,FALSE,FALSE,
Erucastrum strigosum,Erucastrum strigosum,1,1,False,FALSE,FALSE,FALSE,
Erucastrum supinum,Erucastrum supinum,1,1,False,FALSE,FALSE,FALSE,
Erucastrum gallicum,Erucastrum gallicum,1,1,False,FALSE,FALSE,FALSE,
Ervatamia daemeliana,Ervatamia daemeliana,1,1,False,FALSE,FALSE,FALSE,
Ervatamia angustisepala,Ervatamia angustisepala,1,1,False,FALSE,FALSE,FALSE,
Ervatamia cumingiana,Ervatamia cumingiana,1,1,False,FALSE,FALSE,FALSE,
Ervatamia pubescens,Ervatamia pubescens,1,1,False,FALSE,FALSE,FALSE,
Ervatamia orientalis,Ervatamia orientalis,1,1,False,FALSE,FALSE,FALSE,
Ervatamia lifuana,Ervatamia lifuana,1,1,False,FALSE,FALSE,FALSE,
Ervatamia mucronata,Ervatamia mucronata,1,1,False,FALSE,FALSE,FALSE,
Ervatamia montensis,Ervatamia montensis,1,1,False,FALSE,FALSE,FALSE,
Ervatamia divaricata,Ervatamia divaricata,1,1,False,FALSE,FALSE,FALSE,
Ervatamia obtusiuscula,Ervatamia obtusiuscula,1,1,False,FALSE,FALSE,FALSE,
Ervatamia rotensis,Ervatamia rotensis,1,1,False,FALSE,FALSE,FALSE,
Ervatamia pandacaqui,Ervatamia pandacaqui,1,1,False,FALSE,FALSE,FALSE,
Ervatamia flabelliformis,Ervatamia flabelliformis,1,1,False,FALSE,FALSE,FALSE,
Erycibe glomerata,Erycibe glomerata,1,1,False,FALSE,FALSE,FALSE,
Erycibe hellwigii,Erycibe hellwigii,1,1,False,FALSE,FALSE,FALSE,
Erycina hyalinobulbon,Erycina hyalinobulbon,1,1,False,FALSE,FALSE,FALSE,
Erycina pumilio,Erycina pumilio,1,1,False,FALSE,FALSE,FALSE,
Erycina pusilla,Erycina pusilla,1,1,False,FALSE,FALSE,FALSE,
Erymophyllum glossanthus,Erymophyllum glossanthus,1,1,False,FALSE,FALSE,FALSE,
Eryngium vesiculosum,Eryngium vesiculosum,1,1,False,FALSE,FALSE,FALSE,
Eryngium baldwinii,Eryngium baldwinii,1,1,False,FALSE,FALSE,FALSE,
Eryngium amethystinum,Eryngium amethystinum,1,1,False,FALSE,FALSE,FALSE,
Eryngium nudicaule,Eryngium nudicaule,1,1,False,FALSE,FALSE,FALSE,
Eryngium cervantesii,Eryngium cervantesii,1,1,False,FALSE,FALSE,FALSE,
Eryngium plantagineum,Eryngium plantagineum,1,1,False,FALSE,FALSE,FALSE,
Eryngium glaciale,Eryngium glaciale,1,1,False,FALSE,FALSE,FALSE,
Eryngium diffusum,Eryngium diffusum,1,1,False,FALSE,FALSE,FALSE,
Eryngium yuccifolium,Eryngium yuccifolium,1,1,False,FALSE,FALSE,FALSE,
Eryngium armatum,Eryngium armatum,1,1,False,FALSE,FALSE,FALSE,
Eryngium palmatum,Eryngium palmatum,1,1,False,FALSE,FALSE,FALSE,
Eryngium campestre,Eryngium campestre,1,1,False,FALSE,FALSE,FALSE,
Eryngium dichotomum,Eryngium dichotomum,1,1,False,FALSE,FALSE,FALSE,
Eryngium creticum,Eryngium creticum,1,1,False,FALSE,FALSE,FALSE,
Eryngium billardieri,Eryngium billardierei,1,1,False,TRUE,FALSE,FALSE,
Eryngium cyaneum,Eryngium cyaneum,1,1,False,FALSE,FALSE,FALSE,
Eryngium paniculatum,Eryngium paniculatum,1,1,False,FALSE,FALSE,FALSE,
Eryngium vulgare,Eryngium vulgare,1,1,False,FALSE,FALSE,FALSE,
Eryngium bourgatii,Eryngium bourgatii,1,1,False,FALSE,FALSE,FALSE,
Eryngium rostratum,Eryngium rostratum,1,1,False,FALSE,FALSE,FALSE,
Eryngium glaucum,Eryngium glaucum,1,1,False,FALSE,FALSE,FALSE,
Eryngium latifolium,Eryngium latifolium,1,1,False,FALSE,FALSE,FALSE,
Eryngium planum,Eryngium planum,1,1,False,FALSE,FALSE,FALSE,
Eryngium prostratum,Eryngium prostratum,1,1,False,FALSE,FALSE,FALSE,
Eryngium caucasicum,Eryngium caucasicum,1,1,False,FALSE,FALSE,FALSE,
Eryngium duriberum,Eryngium duriberum,1,1,False,FALSE,FALSE,FALSE,
Eryngium aquaticum,Eryngium aquaticum,1,1,False,FALSE,FALSE,FALSE,
Eryngium agavifolium,Eryngium agavifolium,1,1,False,FALSE,FALSE,FALSE,
Eryngium duriaei,Eryngium duriaei,1,1,False,FALSE,FALSE,FALSE,
Eryngium ilicifolium,Eryngium ilicifolium,1,1,False,FALSE,FALSE,FALSE,
Eryngium maritimum,Eryngium maritimum,1,1,False,FALSE,FALSE,FALSE,
Eryngium triquetrum,Eryngium triquetrum,1,1,False,FALSE,FALSE,FALSE,
Eryngium foetidum,Eryngium foetidum,1,1,False,FALSE,FALSE,FALSE,
Eryngium leavenworthii,Eryngium leavenworthii,1,1,False,FALSE,FALSE,FALSE,
Eryngium giganteum,Eryngium giganteum,1,1,False,FALSE,FALSE,FALSE,
Eryngium tricuspidatum,Eryngium tricuspidatum,1,1,False,FALSE,FALSE,FALSE,
Eryngium pusillum,Eryngium pusillum,1,1,False,FALSE,FALSE,FALSE,
Eryngium alpinum,Eryngium alpinum,1,1,False,FALSE,FALSE,FALSE,
Eryngium glomeratum,Eryngium glomeratum,1,1,False,FALSE,FALSE,FALSE,
Eryngium dilatatum,Eryngium dilatatum,1,1,False,FALSE,FALSE,FALSE,
Eryngium integrifolium,Eryngium integrifolium,1,1,False,FALSE,FALSE,FALSE,
Eryngium pandanifolium,Eryngium pandanifolium,1,1,False,FALSE,FALSE,FALSE,
Eryngium gracile,Eryngium gracile,1,1,False,FALSE,FALSE,FALSE,
Eryngium articulatum,Eryngium articulatum,1,1,False,FALSE,FALSE,FALSE,
Eryngium reptans,Eryngium reptans,1,1,False,FALSE,FALSE,FALSE,
Eryngium coquimbanum,Eryngium coquimbanum,1,1,False,FALSE,FALSE,FALSE,
Eryngium ovinum,Eryngium ovinum,1,1,False,FALSE,FALSE,FALSE,
Erysimum asperum,Erysimum asperum,1,1,False,FALSE,FALSE,FALSE,
Erysimum perofskianum,Erysimum perofskianum,1,1,False,FALSE,FALSE,FALSE,
Erysimum inconspicuum,Erysimum inconspicuum,1,1,False,FALSE,FALSE,FALSE,
Erysimum thalianum,Erysimum thalianum,1,1,False,FALSE,FALSE,FALSE,
Erysimum cheiri,Erysimum cheiri,1,1,False,FALSE,FALSE,FALSE,
Erysimum marschallianum,Erysimum marschallianum,1,1,False,FALSE,FALSE,FALSE,
Erysimum repandum,Erysimum repandum,1,1,False,FALSE,FALSE,FALSE,
Erysimum alpinum,Erysimum alpinum,1,1,False,FALSE,FALSE,FALSE,
Erysimum capitatum,Erysimum capitatum,1,1,False,FALSE,FALSE,FALSE,
Erysimum amurense,Erysimum amurense,1,1,False,FALSE,FALSE,FALSE,
Erysimum coarctatum,Erysimum coarctatum,1,1,False,FALSE,FALSE,FALSE,
Erysimum cheiranthoides,Erysimum cheiranthoides,1,1,False,FALSE,FALSE,FALSE,
Erythraea spicata,Erythraea spicata,1,1,False,FALSE,FALSE,FALSE,
Erythraea floribunda,Erythraea floribunda,1,1,False,FALSE,FALSE,FALSE,
Erythraea ramosissima,Erythraea ramosissima,1,1,False,FALSE,FALSE,FALSE,
Erythraea scilloides,Erythraea scilloides,1,1,False,FALSE,FALSE,FALSE,
Erythraea pulchella,Erythraea pulchella,1,1,False,FALSE,FALSE,FALSE,
Erythraea nuttallii,Erythraea nuttallii,1,1,False,FALSE,FALSE,FALSE,
Erythraea portensis,Erythraea portensis,1,1,False,FALSE,FALSE,FALSE,
Erythraea latifolia,Erythraea latifolia,1,1,False,FALSE,FALSE,FALSE,
Erythraea texensis,Erythraea texensis,1,1,False,FALSE,FALSE,FALSE,
Erythraea maritima,Erythraea maritima,1,1,False,FALSE,FALSE,FALSE,
Erythraea littoralis,Erythraea littoralis,1,1,False,FALSE,FALSE,FALSE,
Erythraea australis,Erythraea australis,1,1,False,FALSE,FALSE,FALSE,
Erythraea diffusa,Erythraea diffusa,1,1,False,FALSE,FALSE,FALSE,
Erythraea vulgaris,Erythraea vulgaris,1,1,False,FALSE,FALSE,FALSE,
Erythrina caffra,Erythrina caffra,1,1,False,FALSE,FALSE,FALSE,
Erythrina costaricensis,Erythrina costaricensis,1,1,False,FALSE,FALSE,FALSE,
Erythrina crista-galli,Erythrina crista-galli,1,1,False,FALSE,FALSE,FALSE,
Erythrina lysistemon,Erythrina lysistemon,1,1,False,FALSE,FALSE,FALSE,
Erythrina speciosa,Erythrina speciosa,1,1,False,FALSE,FALSE,FALSE,
Erythrina insignis,Erythrina insignis,1,1,False,FALSE,FALSE,FALSE,
Erythrina fissa,Erythrina fissa,1,1,False,FALSE,FALSE,FALSE,
Erythrina fusca,Erythrina fusca,1,1,False,FALSE,FALSE,FALSE,
Erythrococca anomala,Erythrococca anomala,1,1,False,FALSE,FALSE,FALSE,
Erythrocoma grisea,Erythrocoma grisea,1,1,False,FALSE,FALSE,FALSE,
Erythronium californicum,Erythronium californicum,1,1,False,FALSE,FALSE,FALSE,
Erythronium citrinum,Erythronium citrinum,1,1,False,FALSE,FALSE,FALSE,
Erythronium tuolumnense,Erythronium tuolumnense,1,1,False,FALSE,FALSE,FALSE,
Erythronium purpurascens,Erythronium purpurascens,1,1,False,FALSE,FALSE,FALSE,
Erythronium japonicum,Erythronium japonicum,1,1,False,FALSE,FALSE,FALSE,
Erythronium umbilicatum,Erythronium umbilicatum,1,1,False,FALSE,FALSE,FALSE,
Erythronium oregonum,Erythronium oregonum,1,1,False,FALSE,FALSE,FALSE,
Erythronium montanum,Erythronium montanum,1,1,False,FALSE,FALSE,FALSE,
Erythronium grandiflorum,Erythronium grandiflorum,1,1,False,FALSE,FALSE,FALSE,
Erythronium mesochoreum,Erythronium mesochoreum,1,1,False,FALSE,FALSE,FALSE,
Erythronium hendersonii,Erythronium hendersonii,1,1,False,FALSE,FALSE,FALSE,
Erythronium caucasicum,Erythronium caucasicum,1,1,False,FALSE,FALSE,FALSE,
Erythronium albidum,Erythronium albidum,1,1,False,FALSE,FALSE,FALSE,
Erythronium revolutum,Erythronium revolutum,1,1,False,FALSE,FALSE,FALSE,
Erythronium klamathense,Erythronium klamathense,1,1,False,FALSE,FALSE,FALSE,
Erythronium helenae,Erythronium helenae,1,1,False,FALSE,FALSE,FALSE,
Erythronium americanum,Erythronium americanum,1,1,False,FALSE,FALSE,FALSE,
Erythropalum scandens,Erythropalum scandens,1,1,False,FALSE,FALSE,FALSE,
Erythropalum vagum,Erythropalum vagum,1,1,False,FALSE,FALSE,FALSE,
Erythropalum populifolium,Erythropalum populifolium,1,1,False,FALSE,FALSE,FALSE,
Erythrophleum ivorense,Erythrophleum ivorense,1,1,False,FALSE,FALSE,FALSE,
Erythrophleum suaveolens,Erythrophleum suaveolens,1,1,False,FALSE,FALSE,FALSE,
Erythrophleum lasianthum,Erythrophleum lasianthum,1,1,False,FALSE,FALSE,FALSE,
Erythrophleum fordii,Erythrophleum fordii,1,1,False,FALSE,FALSE,FALSE,
Erythrorchis cassythoides,Erythrorchis cassythoides,1,1,False,FALSE,FALSE,FALSE,
Erythrorchis altissima,Erythrorchis altissima,1,1,False,FALSE,FALSE,FALSE,
Erythrospermum hypoleucum,Erythrospermum hypoleucum,1,1,False,FALSE,FALSE,FALSE,
Erythrospermum zeylanicum,Erythrospermum zeylanicum,1,1,False,FALSE,FALSE,FALSE,
Erythrospermum monticola,Erythrospermum monticola,1,1,False,FALSE,FALSE,FALSE,
Erythrospermum phytolaccoides,Erythrospermum phytolaccoides,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum excelsum,Erythroxylum excelsum,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum monogynum,Erythroxylum monogynum,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum amplifolium,Erythroxylum amplifolium,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum affine,Erythroxylum affine,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum argentinum,Erythroxylum argentinum,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum indicum,Erythroxylum indicum,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum lucidum,Erythroxylum lucidum,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum martii,Erythroxylum martii,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum confusum,Erythroxylum confusum,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum eugenioides,Erythroxylum eugenioides,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum microphyllum,Erythroxylum microphyllum,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum ellipticum,Erythroxylum ellipticum,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum panamense,Erythroxylum panamense,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum laurinum,Erythroxylum laurinum,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum costaricense,Erythroxylum costaricense,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum sideroxyloides,Erythroxylum sideroxyloides,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum coca,Erythroxylum coca,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum tabascense,Erythroxylum tabascense,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum novocaledonicum,Erythroxylum novocaledonicum,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum macrophyllum,Erythroxylum macrophyllum,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum vaccinifolium,Erythroxylum vaccinifolium,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum floribundum,Erythroxylum floribundum,1,1,False,FALSE,FALSE,FALSE,
Erythroxylum areolatum,Erythroxylum areolatum,1,1,False,FALSE,FALSE,FALSE,
Escallonia illinita,Escallonia illinita,1,1,False,FALSE,FALSE,FALSE,
Escallonia resinosa,Escallonia resinosa,1,1,False,FALSE,FALSE,FALSE,
Escallonia pulverulenta,Escallonia pulverulenta,1,1,False,FALSE,FALSE,FALSE,
Escallonia viscosa,Escallonia viscosa,1,1,False,FALSE,FALSE,FALSE,
Escallonia myrtoidea,Escallonia myrtoidea,1,1,False,FALSE,FALSE,FALSE,
